Date,Price
1389/12/11,3950000
1389/12/13,3950000
1389/12/14,3900000
1389/12/15,3850000
1389/12/16,3850000
1389/12/17,3850000
1389/12/18,3870000
1389/12/20,3880000
1389/12/21,3840000
1389/12/22,3830000
1389/12/23,3880000
1389/12/24,3860000
1389/12/25,3850000
1390/01/13,3930000
1390/01/15,3930000
1390/01/19,4020000
1390/01/20,4040000
1390/01/21,4060000
1390/01/22,4140000
1390/01/23,4140000
1390/01/24,4190000
1390/01/26,4200000
1390/01/27,4300000
1390/01/28,4300000
1390/01/29,4370000
1390/01/30,4450000
1390/01/31,4300000
1390/02/02,4200000
1390/02/03,4280000
1390/02/04,4350000
1390/02/05,4250000
1390/02/06,4180000
1390/02/07,4160000
1390/02/09,4230000
1390/02/10,4250000
1390/02/11,4250000
1390/02/12,4230000
1390/02/13,4230000
1390/02/14,4220000
1390/02/17,4200000
1390/02/18,4200000
1390/02/19,4210000
1390/02/20,4250000
1390/02/21,4270000
1390/02/23,4250000
1390/02/24,4220000
1390/02/25,4220000
1390/02/26,4200000
1390/02/27,4215000
1390/02/28,4200000
1390/02/30,4210000
1390/02/31,4230000
1390/03/01,4370000
1390/03/02,4380000
1390/03/03,4350000
1390/03/06,4480000
1390/03/07,4450000
1390/03/08,4400000
1390/03/09,4380000
1390/03/10,4400000
1390/03/11,4400000
1390/03/15,4420000
1390/03/16,4470000
1390/03/17,4470000
1390/03/18,4550000
1390/03/20,4600000
1390/03/21,4620000
1390/03/22,4560000
1390/03/23,4600000
1390/03/24,4570000
1390/03/27,4550000
1390/03/28,4520000
1390/03/29,4480000
1390/03/30,4470000
1390/03/31,4420000
1390/04/01,4440000
1390/04/04,4350000
1390/04/05,4280000
1390/04/06,4280000
1390/04/07,4280000
1390/04/10,4340000
1390/04/11,4310000
1390/04/12,4310000
1390/04/13,4320000
1390/04/14,4320000
1390/04/15,4330000
1390/04/17,4310000
1390/04/18,4300000
1390/04/19,4290000
1390/04/20,4270000
1390/04/21,4260000
1390/04/22,4260000
1390/04/24,4270000
1390/04/26,4280000
1390/04/27,4290000
1390/04/28,4370000
1390/04/29,4360000
1390/04/31,4340000
1390/05/01,4320000
1390/05/02,4280000
1390/05/03,4320000
